部署名,棚番,用途,種類,メーカー名,品番,数量,依頼,依頼日,税抜単価,税抜金額 ,在庫数,発注点,発注,発注日,出庫,出庫日,入庫 ,入庫日,仕入先名,備考,担当者,伝票No,税込単価 ,税込金額,税額,税率,勘定科目,使用先,サイズ,入力日
生産部,1061,通常工具,ドリル,OSG,EX-SUS-GDS 6.5,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1062,通常工具,ドリル,OSG,EX-SUS-GDS 6.6,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1063,通常工具,ドリル,OSG,EX-SUS-GDS 6.7,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1064,通常工具,ドリル,OSG,EX-SUS-GDS 6.8,3,,,,¥0,7,5,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1065,通常工具,ドリル,OSG,EX-SUS-GDS 6.9,3,,,,¥0,7,4,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1066,通常工具,ドリル,OSG,EX-SUS-GDS 7.0,3,,,,¥0,8,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1067,通常工具,ドリル,OSG,EX-SUS-GDS 7.1,3,,,,¥0,5,4,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1068,通常工具,ドリル,OSG,EX-SUS-GDS 7.2,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1069,通常工具,ドリル,OSG,EX-SUS-GDS 7.3,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1070,通常工具,ドリル,OSG,EX-SUS-GDS 7.4,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1071,通常工具,ドリル,OSG,EX-SUS-GDS 7.5,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1072,通常工具,ドリル,OSG,EX-SUS-GDS 7.6,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1073,通常工具,ドリル,OSG,EX-SUS-GDS 7.7,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1074,通常工具,ドリル,OSG,EX-SUS-GDS 7.8,3,,,,¥0,8,5,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1075,通常工具,ドリル,OSG,EX-SUS-GDS 7.9,3,,,,¥0,6,4,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1076,通常工具,ドリル,OSG,EX-SUS-GDS 8.0,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1077,通常工具,ドリル,OSG,EX-SUS-GDS 8.1,3,,,,¥0,7,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1078,通常工具,ドリル,OSG,EX-SUS-GDS 8.2,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1079,通常工具,ドリル,OSG,EX-SUS-GDS 8.3,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1080,通常工具,ドリル,OSG,EX-SUS-GDS 8.4,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1081,通常工具,ドリル,OSG,EX-SUS-GDS 8.5,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1082,通常工具,ドリル,OSG,EX-SUS-GDS 8.6,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1083,通常工具,ドリル,OSG,EX-SUS-GDS 8.7,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1084,通常工具,ドリル,OSG,EX-SUS-GDS 8.8,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1085,通常工具,ドリル,OSG,EX-SUS-GDS 8.9,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1086,通常工具,ドリル,OSG,EX-SUS-GDS 9.0,3,,,,¥0,5,4,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1087,通常工具,ドリル,OSG,EX-SUS-GDS 9.1,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1088,通常工具,ドリル,OSG,EX-SUS-GDS 9.2,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1089,通常工具,ドリル,OSG,EX-SUS-GDS 9.3,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1090,通常工具,ドリル,OSG,EX-SUS-GDS 9.4,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1091,通常工具,ドリル,OSG,EX-SUS-GDS 9.5,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1092,通常工具,ドリル,OSG,EX-SUS-GDS 9.6,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1093,通常工具,ドリル,OSG,EX-SUS-GDS 9.7,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1094,通常工具,ドリル,OSG,EX-SUS-GDS 9.8,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1095,通常工具,ドリル,OSG,EX-SUS-GDS 9.9,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1096,通常工具,ドリル,OSG,EX-SUS-GDS 10.0,3,,,,¥0,6,6,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1097,通常工具,フライスカッター,MRT,CMS 20*0.5*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1098,通常工具,フライスカッター,MRT,CMS 20*0.6*6*40NT,2,,,,¥0,4,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1099,通常工具,フライスカッター,MRT,CMS 20*0.7*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1100,通常工具,フライスカッター,MRT,CMS 20*0.8*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1101,通常工具,フライスカッター,MRT,CMS 20*0.9*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1102,通常工具,フライスカッター,MRT,CMS 20*1.0*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1103,通常工具,フライスカッター,MRT,CMS 20*1.1*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1104,通常工具,フライスカッター,MRT,CMS 20*1.2*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1105,通常工具,フライスカッター,MRT,CMS 20*1.3*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1106,通常工具,フライスカッター,MRT,CMS 20*1.5*6*40NT,2,,,,¥0,5,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1107,通常工具,フライスカッター,MRT,CMS 20*2.0*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1108,通常工具,フライスカッター,MRT,CMS 30*0.5*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1109,通常工具,フライスカッター,MRT,CMS 30*0.6*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1110,通常工具,フライスカッター,MRT,CMS 30*0.8*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1111,通常工具,フライスカッター,MRT,CMS 30*1.0*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1113,通常工具,フライスカッター,MRT,CMS 30*1.2*6*40NT,2,,,,¥0,2,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1112,通常工具,フライスカッター,MRT,CMS 30*1.1*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1114,通常工具,フライスカッター,MRT,CMS 30*1.5*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1115,通常工具,フライスカッター,MRT,CMS 30*2.0*6*40NT,2,,,,¥0,3,1,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1116,通常工具,タップ,OSG,S-XPF B STD M1.4*0.3,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1117,通常工具,ドリル,OSG,EX-SUS-GDS 1.27,3,,,734,"¥2,202",6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥807,"¥2,422",¥220,10,消耗品,,,
生産部,1118,通常工具,タップ,OSG,S-XPF B STD M1.7*0.35,3,,,,¥0,8,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1119,通常工具,ドリル,OSG,EX-SUS-GDS 1.56,3,,,725,"¥2,175",6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥798,"¥2,393",¥218,10,消耗品,,,
生産部,1120,通常工具,タップ,OSG,S-XPF B STD M2*0.4,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1121,通常工具,ドリル,OSG,EX-SUS-GDS 1.83,3,,,643,"¥1,929",5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥707,"¥2,122",¥193,10,消耗品,,,
生産部,1122,通常工具,タップ,OSG,S-XPF B STD M2.5*0.45,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1123,通常工具,ドリル,OSG,EX-SUS-GDS 2.31,3,,,725,"¥2,175",5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥798,"¥2,393",¥218,10,消耗品,,,
生産部,1124,通常工具,タップ,OSG,S-XPF B STD M2.6*0.45,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1125,通常工具,ドリル,OSG,EX-SUS-GDS 2.41,3,,,721,"¥2,163",5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥793,"¥2,379",¥216,10,消耗品,,,
生産部,1126,通常工具,タップ,OSG,S-XPF B STD M3*0.5,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1127,通常工具,ドリル,OSG,EX-SUS-GDS 2.78,3,,,699,"¥2,097",6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥769,"¥2,307",¥210,10,消耗品,,,
生産部,1128,通常工具,タップ,OSG,S-XPF B STD M4*0.7,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1129,通常工具,ドリル,OSG,EX-SUS-GDS 3.68,3,,,851,"¥2,553",6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥936,"¥2,808",¥255,10,消耗品,,,
生産部,1130,通常工具,タップ,OSG,S-XPF B STD M5*0.8,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1131,通常工具,ドリル,OSG,EX-SUS-GDS 4.63,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1132,通常工具,タップ,OSG,A-POT 5P STD M1.4*0.3,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1133,通常工具,タップ,OSG,A-SFT 2.5P STD M1.4*0.3,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1134,通常工具,タップ,OSG,A-POT 5P STD M1.7*0.35,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1135,通常工具,タップ,OSG,A-SFT 2.5P STD M1.7*0.35,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1136,通常工具,ドリル,OSG,EX-SUS-GDS 1.37,3,,,643,"¥1,929",4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥707,"¥2,122",¥193,10,消耗品,,,
生産部,1137,通常工具,タップ,OSG,A-POT 5P STD M2*0.4,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1138,通常工具,タップ,OSG,A-SFT 2.5P STD M2*0.4,3,,,,¥0,8,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1139,通常工具,ドリル,OSG,EX-SUS-GDS 1.64,3,,,721,"¥2,163",4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥793,"¥2,379",¥216,10,消耗品,,,
生産部,1140,通常工具,タップ,OSG,A-POT 5P STD M2.5*0.45,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1141,通常工具,タップ,OSG,A-SFT 2.5P STD M2.5*0.45,3,,,,¥0,8,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1142,通常工具,タップ,OSG,A-POT 5P STD M2.6*0.45,3,,,,¥0,4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1143,通常工具,タップ,OSG,A-SFT 2.5P STD M2.6*0.45,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1144,通常工具,タップ,OSG,A-POT 5P STD M3*0.5,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1145,通常工具,タップ,OSG,A-SFT 2.5P STD M3*0.5,3,,,,¥0,7,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1146,通常工具,ドリル,OSG,EX-SUS-GDS 2.56,3,,,711,"¥2,133",6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥782,"¥2,346",¥213,10,消耗品,,,
生産部,1147,通常工具,タップ,OSG,A-POT 5P STD M4*0.7,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1148,通常工具,タップ,OSG,A-SFT 2.5P STD M4*0.7,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1149,通常工具,ドリル,OSG,EX-SUS-GDS 3.35,3,,,616,"¥1,848",4,3,,,,,,,岩瀬産業(株),,加藤彩,,¥678,"¥2,033",¥185,10,消耗品,,,
生産部,1150,通常工具,タップ,OSG,A-POT 5P STD M5*0.8,3,,,,¥0,6,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1151,通常工具,タップ,OSG,A-SFT 2.5P STD M5*0.8,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,1152,通常工具,ドリル,OSG,EX-SUS-GDS 4.27,3,,,,¥0,5,3,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,2001,専用工具,チェーシングバイト,(株)CJVインターナショナル,TA-180924-L1,30,,,0,¥0,14,15,,,,2026/01/20 11:49 (GMT+9),,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,村上開明堂 ギヤB,ー,
生産部,2002,専用工具,チェーシングバイト,(株)CJVインターナショナル,TA-190218-L1,30,,,0,¥0,18,15,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,村上開明堂 ギヤB,ー,
生産部,2003,専用工具,エンドミル,(株)CJVインターナショナル,TA-201020-K2,15,,,0,¥0,17,15,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,村上開明堂 ギヤB,ー,
生産部,2004,専用工具,前挽き,イスカル,DCGT11T302-AS IC320,10,,,,¥0,29,15,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,村上開明堂 ギヤB,ー,
生産部,2005,専用工具,チェーシング,イスカル,16ERA60 IC908,20,,,,¥0,16,10,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2006,専用工具,センター左刃,(株)まじま機工,21503,10,,,0,¥0,9,5,,,,,,,(株)まじま機工,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2007,専用工具,ネジ切りバイト,(株)まじま機工,21346,5,,,0,¥0,4,5,,,,,,,(株)まじま機工,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2008,専用工具,ダイヤモンドツール（ボーリングツール）,(株)CJVインターナショナル,TA-220901-D1,3,,,0,¥0,8,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2009,専用工具,チェーシングツール,(株)CJVインターナショナル,TA-230228-D1,0,,,0,¥0,1,0,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2010,専用工具,チェーシングザグリ,(株)CJVインターナショナル,TA-250217-E6,5,,,0,¥0,7,3,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2011,専用工具,フライスカッター,エムエーツール,カッターφ20*1.0*6*40NH,30,,,,¥0,10,10,,,,,,,(株)佐藤機工,※前回同様にφ20.1(-0/+0.1交差指定)同径研磨でお願いします。  納期2か月,加藤彩,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2012,専用工具,チェーシング,タンガロイ,TCT18R-60A-0.15 AH7025,30,,,,¥0,27,30,,,,,,,(株)柏ツール,最低ロット30個、納期2カ月,加藤彩,,¥0,¥0,¥0,10,消耗品,不二工機 ドライバ,ー,
生産部,2013,専用工具,総型バイト,(株)CJVインターナショナル,TA-170110-A3,10,,,0,¥0,10,10,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,三協 シャフトB,ー,
生産部,2014,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-200218-K2,5,,,0,¥0,7,3,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2015,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-191217-K5,5,,,0,¥0,7,3,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2016,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-191126-K1,10,,,0,¥0,7,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2017,専用工具,06081-02812,(株)CJVインターナショナル,TA-210707-D2,10,,,0,¥0,7,3,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2018,専用工具,ドリル,NACHI,AQRVDM5D0185,5,,,,¥0,18,10,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2019,専用工具,ドリル,住友,MDE0780S08E02,5,,,,¥0,7,2,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2020,専用工具,ザグリ,NTK,SBFS040R015H ZM3,5,,,,¥0,7,2,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2021,専用工具,ザグリ,京セラ,CCMT060202WP PR1725,10,,,420,"¥4,200",11,3,,,,,,,棒柘産業(株),B-2 キュウインシ,加藤彩,,¥462,"¥4,620",¥420,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2022,専用工具,ザグリ,NTK,SHFB050R015F TM4,5,,,,¥0,9,2,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2023,専用工具,ボーリングツール,(株)CJVインターナショナル,TA-200306-K1,10,,,0,¥0,13,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2024,専用工具,ボーリングツール,(株)CJVインターナショナル,TA-200324-K4,10,,,0,¥0,8,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2025,専用工具,リセッシングツール,(株)CJVインターナショナル,TA-190910-K2,10,,,0,¥0,18,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2026,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-200707-K2,5,,,0,¥0,8,3,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2027,専用工具,総型バイト,(株)CJVインターナショナル,TA-190910-K1,10,,,0,¥0,13,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2028,専用工具,総型バイト,(株)CJVインターナショナル,TA-200218-K3,5,,,0,¥0,8,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2029,専用工具,センター,NACHI,AQDEXST0400-90,5,,,,¥0,10,5,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2030,専用工具,ドリル,OSG,WX-MS-GDS 3.07,3,,,,¥0,8,5,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2031,専用工具,ドリル,OSG,WX-MS-GDS 3.05,5,,,,¥0,8,5,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2032,専用工具,センター,SRA,SLDS90-040,5,,,,¥0,8,5,,,,,,,(株)佐藤機工,"超硬(テスト特価時\1,440 2020/5/22)",加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2033,専用工具,裏挽き,京セラ,TKFB12R28010M PR1725,10,,,,¥0,9,5,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2034,専用工具,チェーシング,京セラ,16ER100ISO-TF PR1215,5,,,690,"¥3,450",9,3,,,,,,,棒柘産業(株),,加藤彩,,¥759,"¥3,795",¥345,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2035,専用工具,チェーシング,イスカル,16ER1.00ISO3M IC908,10,,,,¥0,11,10,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2036,専用工具,前挽き,NTK,ST4 DCGT11T302MRTMV ,10,,,,¥0,10,3,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,不二テクノス キュウインシ,ー,
生産部,2037,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-200124-K1,10,,,0,¥0,9,8,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,タイセー ボディB,ー,
生産部,2038,専用工具,ツイストドリル,(株)CJVインターナショナル,TA-210519-D1,10,,,0,¥0,7,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,タイセー ボディB,ー,
生産部,2039,専用工具,ボーリングツール,(株)CJVインターナショナル,TA-200918-K5,10,,,0,¥0,6,5,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,タイセー ボディB,ー,
生産部,2040,専用工具,コーナーCエンドミル,(株)まじま機工,21251,10,,,0,¥0,12,8,,,,,,,(株)まじま機工,,新井翔太,,¥0,¥0,¥0,10,消耗品,タイセー ボディB,ー,
生産部,2041,専用工具,Ｌザグリ,サンドビック,CXS-05G078-5210R 1025,5,,,,¥0,11,10,,,,,,,(株)佐藤機工,シンガポール取寄せの可能性あり、納期約1週間,加藤彩,,¥0,¥0,¥0,10,消耗品,タイセー ボディB,ー,
生産部,3006,油類,洗浄液,アクア科学,アクアソルベント G-30,1,,,,¥0,1,1,,,,,,,(株)シンワルブテック,,矢島,,¥0,¥0,¥0,10,消耗品,現場洗浄液,ー,
